"adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","eitem33","eitem34","eitem35","eitem36","eitem37","eitem38","eitem39","eitem40","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2018","escaleds2019","escaleds2021","mscaleds2018","mscaleds2019","mscaleds2021","sscaleds_prior","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds.highest.on.legacy.scale","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","sperf2.highest.on.nextGen.scale","eassess","massess","sassess","esgp","msgp","esgp2018","esgp2019","esgp2021","msgp2018","msgp2019","msgp2021","idea1","idea2","idea3","wpcompconv","conv1","conv2","conv3","eattempt","mattempt","sattempt","grade2021"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,0,1,1,1,2,2,1,0,1,3,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,25,NA,NA,485,493,482,468,506,490,461,NA,NA,NA,234,234,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,71,21,8,94,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,2,1,0,0,1,0,1,1,1,1,2,1,1,1,3,3,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,34,NA,NA,499,509,513,510,503,510,482,NA,NA,NA,246,246,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,89,67,36,41,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,18,NA,NA,472,505,484,485,484,489,466,NA,NA,NA,220,220,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,22,6,24,22,55,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,0,0,1,1,0,1,1,0,2,2,0,0,0,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,26,NA,NA,487,471,460,462,476,482,466,NA,NA,NA,236,236,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,NA,32,41,NA,61,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,2,1,1,0,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,0,1,1,0,2,3,1,1,1,2,4,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,51,NA,NA,531,520,543,559,544,531,522,NA,NA,NA,266,266,NA,NA,NA,"Exceeding",NA,NA,"Exceeding",NA,NA,NA,NA,NA,NA,45,91,99,90,19,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,31,NA,NA,495,477,475,470,490,493,499,NA,NA,NA,242,242,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,2,41,33,17,44,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,2,1,0,1,1,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,26,NA,NA,487,478,460,485,482,489,495,NA,NA,NA,236,236,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,37,15,91,33,54,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,15,NA,NA,465,NA,NA,462,NA,NA,447,NA,NA,NA,216,216,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,2,1,0,0,0,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,29,NA,NA,491,482,482,486,495,501,491,NA,NA,NA,240,240,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,25,61,61,36,70,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,0,1,1,1,2,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,22,NA,NA,480,NA,501,505,NA,496,460,NA,NA,NA,230,230,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,2,1,0,0,1,1,1,0,1,2,3,1,1,1,2,2,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,3,1,1,1,2,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,39,NA,NA,507,523,526,545,498,509,494,NA,NA,NA,252,252,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,NA,26,28,88,25,75,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,1,0,1,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,22,NA,NA,480,509,503,529,468,473,471,NA,NA,NA,230,230,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,19,14,94,48,67,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,1,1,1,0,3,3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,35,NA,NA,501,517,518,521,507,504,502,NA,NA,NA,248,248,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,NA,32,36,54,88,43,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,0,1,1,0,1,1,0,2,2,1,1,0,2,0,1,1,0,2,1,1,0,0,0,0,0,1,0,1,1,2,1,0,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,33,NA,NA,498,483,484,505,498,512,502,NA,NA,NA,246,246,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,7,44,94,34,86,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,NA,NA,NA,NA,NA,"TR","6",3,NA,NA,14,NA,NA,463,NA,NA,NA,NA,NA,NA,210,NA,NA,216,216,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F",NA
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,2,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,47,NA,NA,522,517,552,545,519,538,523,NA,NA,NA,260,260,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,NA,NA,98,72,NA,86,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,2,1,0,1,0,0,0,1,1,2,0,1,0,1,3,1,1,1,0,2,0,1,1,1,1,0,1,1,0,0,2,0,0,1,0,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,32,NA,NA,496,NA,510,505,NA,501,495,NA,NA,NA,244,244,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,2,3,0,0,0,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,29,NA,NA,491,520,529,529,531,524,508,NA,NA,NA,240,240,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,48,59,57,88,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,2,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,14,NA,NA,463,473,482,446,482,485,454,NA,NA,NA,216,216,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,NA,11,76,1,77,71,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,29,NA,NA,491,492,468,455,499,484,485,NA,NA,NA,240,240,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,3,2,6,39,3,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,2,0,1,1,1,0,0,0,0,2,2,0,1,1,2,NA,1,1,0,2,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,2,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,32,NA,NA,496,487,480,NA,491,480,NA,NA,NA,NA,244,244,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,48,40,NA,65,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F",NA
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,1,1,1,1,1,1,1,0,2,2,1,1,1,0,1,1,0,1,2,1,1,0,1,0,1,0,1,0,0,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,36,NA,NA,502,517,493,496,507,513,494,NA,NA,NA,248,248,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,NA,87,7,24,66,63,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,22,NA,NA,480,488,482,462,490,494,495,NA,NA,NA,230,230,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,21,33,6,48,57,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,2,1,1,1,0,1,1,1,1,2,2,1,1,1,3,1,1,1,0,2,0,1,1,1,0,0,0,1,1,0,2,1,1,0,1,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,38,NA,NA,506,487,532,529,513,515,505,NA,NA,NA,250,250,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,NA,NA,99,85,NA,41,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,0,1,0,0,2,2,1,1,1,2,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,34,NA,NA,499,512,513,503,519,516,494,NA,NA,NA,246,246,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,20,32,16,86,35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
2022,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,8,NA,NA,444,471,478,466,447,471,454,NA,NA,NA,204,204,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,NA,33,77,25,4,79,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","8"
